Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,FrOvLi,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2.75,-5.0,0.2237,-1.5082,-1.5082,4.9272,1.3771,FailureType.no_failure,FailureType.no_failure,0.0346,FailureType.no_failure,0.5150,0.0000,3.419,FailureType.no_failure,0.0346,FailureType.no_failure,0.5150,0.0000,0.0346,0.0000,0.5150,0.0000,SA
Distance,2.75,-5.0,0.2025,-1.5161,-1.5161,4.9547,1.3679,FailureType.no_failure,FailureType.no_failure,0.0450,FailureType.no_failure,0.5159,0.0000,3.4386,FailureType.no_failure,0.0450,FailureType.no_failure,0.5159,0.0000,0.0450,0.0000,0.5159,0.0000,SA
Distance,2.75,-5.0,0.2212,-1.5239,-1.5239,4.9824,1.3586,FailureType.no_failure,FailureType.no_failure,0.0354,FailureType.no_failure,0.5163,0.0000,3.4585,FailureType.no_failure,0.0354,FailureType.no_failure,0.5163,0.0000,0.0354,0.0000,0.5163,0.0000,SA
Distance,2.75,-5.0,0.226,-1.5316,-1.5316,5.0102,1.3492,FailureType.no_failure,FailureType.no_failure,0.0305,FailureType.no_failure,0.5161,0.0000,3.4786,FailureType.no_failure,0.0305,FailureType.no_failure,0.5161,0.0000,0.0305,0.0000,0.5161,0.0000,SA
Distance,2.75,-5.0,0.2058,-1.5392,-1.5392,5.0365,1.3399,FailureType.no_failure,FailureType.no_failure,0.0387,FailureType.no_failure,0.5170,0.0000,3.4973,FailureType.no_failure,0.0387,FailureType.no_failure,0.5170,0.0000,0.0387,0.0000,0.5170,0.0000,SA
Speed,2.75,-5.0,0.2094,-1.5466,-1.5466,5.0633,1.3305,FailureType.no_failure,FailureType.no_failure,0.0332,FailureType.no_failure,0.5170,0.0000,3.5167,FailureType.no_failure,0.0332,FailureType.no_failure,0.5170,0.0000,0.0332,0.0000,0.5170,0.0000,SA
Distance,2.75,-5.0,-0.1178,-1.5099,-1.5099,4.9318,1.3268,FailureType.no_failure,FailureType.no_failure,0.0402,FailureType.no_failure,0.5162,0.0000,3.4219,FailureType.no_failure,0.0402,FailureType.no_failure,0.5162,0.0000,0.0402,0.0000,0.5162,0.0000,SA
Distance,2.75,-5.0,-1.6658,-1.4209,-1.4209,4.6126,1.3304,FailureType.no_failure,FailureType.no_failure,0.0472,FailureType.no_failure,0.5151,0.0000,3.1916999999999995,FailureType.no_failure,0.0472,FailureType.no_failure,0.5151,0.0000,0.0472,0.0000,0.5151,0.0000,SA
Distance,2.75,-5.0,-1.0346,-1.3767,-1.3767,4.4548,1.3284,FailureType.no_failure,FailureType.no_failure,0.0440,FailureType.no_failure,0.5139,0.0000,3.0780999999999996,FailureType.no_failure,0.0440,FailureType.no_failure,0.5139,0.0000,0.0440,0.0000,0.5139,0.0000,SA
Distance,2.75,-5.0,-0.6416,-1.3472,-1.3472,4.3479,1.3248,FailureType.no_failure,FailureType.no_failure,0.0360,FailureType.no_failure,0.5145,0.0000,3.0007,FailureType.no_failure,0.0360,FailureType.no_failure,0.5145,0.0000,0.0360,0.0000,0.5145,0.0000,SA
Distance,2.75,-5.0,-0.3874,-1.3288,-1.3288,4.2813,1.3198,FailureType.no_failure,FailureType.no_failure,0.0459,FailureType.no_failure,0.5151,0.0000,2.9524999999999997,FailureType.no_failure,0.0459,FailureType.no_failure,0.5151,0.0000,0.0459,0.0000,0.5151,0.0000,SA
Distance,2.75,-5.0,-0.2139,-1.3183,-1.3183,4.243,1.3139,FailureType.no_failure,FailureType.no_failure,0.0274,FailureType.no_failure,0.5154,0.0000,2.9247000000000005,FailureType.no_failure,0.0274,FailureType.no_failure,0.5154,0.0000,0.0274,0.0000,0.5154,0.0000,SA
Distance,2.75,-5.0,-0.0862,-1.3128,-1.3128,4.2232,1.3073,FailureType.no_failure,FailureType.no_failure,0.0392,FailureType.no_failure,0.5155,0.0000,2.9104,FailureType.no_failure,0.0392,FailureType.no_failure,0.5155,0.0000,0.0392,0.0000,0.5155,0.0000,SA
Distance,2.75,-5.0,0.0051,-1.3118,-1.3118,4.2181,1.3003,FailureType.no_failure,FailureType.no_failure,0.0371,FailureType.no_failure,0.5168,0.0000,2.9063,FailureType.no_failure,0.0371,FailureType.no_failure,0.5168,0.0000,0.0371,0.0000,0.5168,0.0000,SA
Distance,2.75,-5.0,0.0715,-1.3134,-1.3134,4.2236,1.2928,FailureType.no_failure,FailureType.no_failure,0.0265,FailureType.no_failure,0.5172,0.0000,2.9102000000000006,FailureType.no_failure,0.0265,FailureType.no_failure,0.5172,0.0000,0.0265,0.0000,0.5172,0.0000,SA
Distance,2.75,-5.0,0.1012,-1.3169,-1.3169,4.2368,1.2851,FailureType.no_failure,FailureType.no_failure,0.0458,FailureType.no_failure,0.5168,0.0000,2.9198999999999997,FailureType.no_failure,0.0458,FailureType.no_failure,0.5168,0.0000,0.0458,0.0000,0.5168,0.0000,SA
Distance,2.75,-5.0,0.1381,-1.3215,-1.3215,4.2542,1.2771,FailureType.no_failure,FailureType.no_failure,0.0387,FailureType.no_failure,0.5157,0.0000,2.9327,FailureType.no_failure,0.0387,FailureType.no_failure,0.5157,0.0000,0.0387,0.0000,0.5157,0.0000,SA
Distance,2.75,-5.0,0.1898,-1.3277,-1.3277,4.2764,1.269,FailureType.no_failure,FailureType.no_failure,0.0386,FailureType.no_failure,0.5159,0.0000,2.9486999999999997,FailureType.no_failure,0.0386,FailureType.no_failure,0.5159,0.0000,0.0386,0.0000,0.5159,0.0000,SA
Distance,2.75,-5.0,0.1898,-1.3347,-1.3347,4.3017,1.2608,FailureType.no_failure,FailureType.no_failure,0.0430,FailureType.no_failure,0.5156,0.0000,2.9670000000000005,FailureType.no_failure,0.0430,FailureType.no_failure,0.5156,0.0000,0.0430,0.0000,0.5156,0.0000,SA
Speed,5.0,-5.0,-0.005,100.0,100.0,-0.4605,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5395,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.003,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0022,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0026,100.0,100.0,-0.4608,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5392,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4608,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5392,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4608,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5392,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0024,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0019,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.002,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0003,100.0,100.0,-0.4608,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5392,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0031,100.0,100.0,-0.4608,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5392,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0022,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.003,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0022,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.002,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0028,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.002,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0019,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.003,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.003,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0029,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4606,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5394,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0017,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0009,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0016,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0009,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0017,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0008,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0016,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0008,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0016,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0021,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.003,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0008,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0013,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0006,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0016,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0002,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0003,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0003,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0016,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0012,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0017,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0009,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0009,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0017,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0002,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.001,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0017,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0008,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0005,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0002,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0004,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,0.0011,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
Speed,5.0,-5.0,-0.0007,100.0,100.0,-0.4607,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,99.5393,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,NO
