Controller,CMACC,CMDEC,Ego speed,Ego acc,Ego dist,SpeedDifF,SpeedDifL,OverLimit,DesDist,DistError,Front speed,FSF,Front acc,FAF,Front throttle,Front brake,Leader speed,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Speed limit,Technique
Distance,2.75,-5,19.4496,0.2954,9.8243,-0.1619,-0.1619,0.0187,9.7248,-0.0995,19.2877,FailureType.no_failure,0.0808,FailureType.no_failure,0.5783,0.0000,19.2877,FailureType.no_failure,0.0808,FailureType.no_failure,0.5783,0.0000,0.0808,0.0000,0.5783,0.0000,70.0,PA
Distance,2.75,-5,19.3615,0.3012,9.6840,100.0000,100.0000,0.0000,9.6808,-0.0033,19.4317,FailureType.omission,0.0904,FailureType.no_failure,0.5773,0.0000,19.4317,FailureType.omission,0.0904,FailureType.no_failure,0.5773,0.0000,0.0904,0.0000,0.5773,0.0000,70.0,PA
Distance,2.75,-5,19.3725,0.3032,9.6801,100.0000,100.0000,0.0000,9.6862,0.0062,19.4517,FailureType.omission,0.0917,FailureType.no_failure,0.5768,0.0000,19.4517,FailureType.omission,0.0917,FailureType.no_failure,0.5768,0.0000,0.0917,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.3830,0.3145,9.6755,100.0000,100.0000,0.0000,9.6915,0.0160,19.4739,FailureType.omission,0.0796,FailureType.no_failure,0.5759,0.0000,19.4739,FailureType.omission,0.0796,FailureType.no_failure,0.5759,0.0000,0.0796,0.0000,0.5759,0.0000,70.0,PA
Distance,2.75,-5,19.3936,0.2954,9.6704,100.0000,100.0000,0.0000,9.6968,0.0264,19.4958,FailureType.omission,0.0818,FailureType.no_failure,0.5766,0.0000,19.4958,FailureType.omission,0.0818,FailureType.no_failure,0.5766,0.0000,0.0818,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.4042,0.3040,9.6648,100.0000,100.0000,0.0000,9.7021,0.0373,19.5167,FailureType.omission,0.0920,FailureType.no_failure,0.5769,0.0000,19.5167,FailureType.omission,0.0920,FailureType.no_failure,0.5769,0.0000,0.0920,0.0000,0.5769,0.0000,70.0,PA
Distance,2.75,-5,19.4144,0.3028,9.6587,100.0000,100.0000,0.0000,9.7072,0.0486,19.5368,FailureType.omission,0.0896,FailureType.no_failure,0.5768,0.0000,19.5368,FailureType.omission,0.0896,FailureType.no_failure,0.5768,0.0000,0.0896,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.4248,0.2819,9.6520,100.0000,100.0000,0.0000,9.7124,0.0603,19.5574,FailureType.omission,0.0902,FailureType.no_failure,0.5779,0.0000,19.5574,FailureType.omission,0.0902,FailureType.no_failure,0.5779,0.0000,0.0902,0.0000,0.5779,0.0000,70.0,PA
Distance,2.75,-5,19.4351,0.3039,9.6450,100.0000,100.0000,0.0000,9.7176,0.0726,19.5766,FailureType.omission,0.0815,FailureType.no_failure,0.5782,0.0000,19.5766,FailureType.omission,0.0815,FailureType.no_failure,0.5782,0.0000,0.0815,0.0000,0.5782,0.0000,70.0,PA
Distance,2.75,-5,19.4399,0.2723,9.6375,100.0000,100.0000,0.0000,9.7200,0.0824,19.5888,FailureType.omission,0.0845,FailureType.no_failure,0.5777,0.0000,19.5888,FailureType.omission,0.0845,FailureType.no_failure,0.5777,0.0000,0.0845,0.0000,0.5777,0.0000,70.0,PA
Distance,2.75,-5,19.4097,-0.2027,9.6307,100.0000,100.0000,0.0000,9.7048,0.0741,19.5454,FailureType.omission,0.0890,FailureType.no_failure,0.5766,0.0000,19.5454,FailureType.omission,0.0890,FailureType.no_failure,0.5766,0.0000,0.0890,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.3416,-0.9948,9.6267,100.0000,100.0000,0.0000,9.6708,0.0442,19.4234,FailureType.omission,0.0968,FailureType.no_failure,0.5768,0.0000,19.4234,FailureType.omission,0.0968,FailureType.no_failure,0.5768,0.0000,0.0968,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.2510,-1.5771,9.6268,100.0000,100.0000,0.0000,9.6255,-0.0013,19.2483,FailureType.omission,0.0843,FailureType.no_failure,0.5766,0.0000,19.2483,FailureType.omission,0.0843,FailureType.no_failure,0.5766,0.0000,0.0843,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.1638,-1.7284,9.6315,100.0000,100.0000,0.0000,9.5819,-0.0496,19.0699,FailureType.omission,0.0982,FailureType.no_failure,0.5761,0.0000,19.0699,FailureType.omission,0.0982,FailureType.no_failure,0.5761,0.0000,0.0982,0.0000,0.5761,0.0000,70.0,PA
Distance,2.75,-5,19.1002,-1.3722,9.6398,100.0000,100.0000,0.0000,9.5501,-0.0897,18.9337,FailureType.omission,0.0806,FailureType.no_failure,0.5754,0.0000,18.9337,FailureType.omission,0.0806,FailureType.no_failure,0.5754,0.0000,0.0806,0.0000,0.5754,0.0000,70.0,PA
Distance,2.75,-5,19.0591,-0.9086,9.6505,100.0000,100.0000,0.0000,9.5296,-0.1209,18.8455,FailureType.omission,0.0956,FailureType.no_failure,0.5763,0.0000,18.8455,FailureType.omission,0.0956,FailureType.no_failure,0.5763,0.0000,0.0956,0.0000,0.5763,0.0000,70.0,PA
Distance,2.75,-5,19.0340,-0.5269,9.6627,100.0000,100.0000,0.0000,9.5170,-0.1457,18.7897,FailureType.omission,0.0773,FailureType.no_failure,0.5770,0.0000,18.7897,FailureType.omission,0.0773,FailureType.no_failure,0.5770,0.0000,0.0773,0.0000,0.5770,0.0000,70.0,PA
Distance,2.75,-5,19.0201,-0.2882,9.6759,100.0000,100.0000,0.0000,9.5101,-0.1658,18.7562,FailureType.omission,0.0835,FailureType.no_failure,0.5771,0.0000,18.7562,FailureType.omission,0.0835,FailureType.no_failure,0.5771,0.0000,0.0835,0.0000,0.5771,0.0000,70.0,PA
Distance,2.75,-5,19.0136,-0.0911,9.6895,100.0000,100.0000,0.0000,9.5068,-0.1827,18.7419,FailureType.omission,0.0844,FailureType.no_failure,0.5767,0.0000,18.7419,FailureType.omission,0.0844,FailureType.no_failure,0.5767,0.0000,0.0844,0.0000,0.5767,0.0000,70.0,PA
Distance,2.75,-5,19.0127,0.0231,9.7032,100.0000,100.0000,0.0000,9.5064,-0.1968,18.7392,FailureType.omission,0.0866,FailureType.no_failure,0.5776,0.0000,18.7392,FailureType.omission,0.0866,FailureType.no_failure,0.5776,0.0000,0.0866,0.0000,0.5776,0.0000,70.0,PA
Distance,2.75,-5,19.0159,0.1041,9.7168,100.0000,100.0000,0.0000,9.5079,-0.2088,18.7435,FailureType.omission,0.0831,FailureType.no_failure,0.5777,0.0000,18.7435,FailureType.omission,0.0831,FailureType.no_failure,0.5777,0.0000,0.0831,0.0000,0.5777,0.0000,70.0,PA
Distance,2.75,-5,19.0220,0.1814,9.7302,100.0000,100.0000,0.0000,9.5110,-0.2192,18.7526,FailureType.omission,0.0860,FailureType.no_failure,0.5772,0.0000,18.7526,FailureType.omission,0.0860,FailureType.no_failure,0.5772,0.0000,0.0860,0.0000,0.5772,0.0000,70.0,PA
Distance,2.75,-5,19.0299,0.2298,9.7433,100.0000,100.0000,0.0000,9.5149,-0.2284,18.7684,FailureType.omission,0.0922,FailureType.no_failure,0.5762,0.0000,18.7684,FailureType.omission,0.0922,FailureType.no_failure,0.5762,0.0000,0.0922,0.0000,0.5762,0.0000,70.0,PA
Distance,2.75,-5,19.0394,0.2524,9.7559,100.0000,100.0000,0.0000,9.5197,-0.2362,18.7876,FailureType.omission,0.0956,FailureType.no_failure,0.5767,0.0000,18.7876,FailureType.omission,0.0956,FailureType.no_failure,0.5767,0.0000,0.0956,0.0000,0.5767,0.0000,70.0,PA
Distance,2.75,-5,19.0500,0.2863,9.7680,100.0000,100.0000,0.0000,9.5250,-0.2430,18.8075,FailureType.omission,0.0776,FailureType.no_failure,0.5768,0.0000,18.8075,FailureType.omission,0.0776,FailureType.no_failure,0.5768,0.0000,0.0776,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.0609,0.2955,9.7796,100.0000,100.0000,0.0000,9.5305,-0.2491,18.8295,FailureType.omission,0.0927,FailureType.no_failure,0.5765,0.0000,18.8295,FailureType.omission,0.0927,FailureType.no_failure,0.5765,0.0000,0.0927,0.0000,0.5765,0.0000,70.0,PA
Distance,2.75,-5,19.0725,0.3127,9.7906,100.0000,100.0000,0.0000,9.5363,-0.2543,18.8525,FailureType.omission,0.0773,FailureType.no_failure,0.5776,0.0000,18.8525,FailureType.omission,0.0773,FailureType.no_failure,0.5776,0.0000,0.0773,0.0000,0.5776,0.0000,70.0,PA
Distance,2.75,-5,19.0846,0.3142,9.8010,100.0000,100.0000,0.0000,9.5423,-0.2587,18.8764,FailureType.omission,0.0867,FailureType.no_failure,0.5779,0.0000,18.8764,FailureType.omission,0.0867,FailureType.no_failure,0.5779,0.0000,0.0867,0.0000,0.5779,0.0000,70.0,PA
Distance,2.75,-5,19.0969,0.3214,9.8109,100.0000,100.0000,0.0000,9.5484,-0.2625,18.8987,FailureType.omission,0.0941,FailureType.no_failure,0.5776,0.0000,18.8987,FailureType.omission,0.0941,FailureType.no_failure,0.5776,0.0000,0.0941,0.0000,0.5776,0.0000,70.0,PA
Distance,2.75,-5,19.1089,0.3291,9.8202,100.0000,100.0000,0.0000,9.5545,-0.2657,18.9234,FailureType.omission,0.0870,FailureType.no_failure,0.5766,0.0000,18.9234,FailureType.omission,0.0870,FailureType.no_failure,0.5766,0.0000,0.0870,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.1212,0.3268,9.8287,100.0000,100.0000,0.0000,9.5606,-0.2681,18.9506,FailureType.omission,0.0872,FailureType.no_failure,0.5769,0.0000,18.9506,FailureType.omission,0.0872,FailureType.no_failure,0.5769,0.0000,0.0872,0.0000,0.5769,0.0000,70.0,PA
Distance,2.75,-5,19.1337,0.3432,9.8367,100.0000,100.0000,0.0000,9.5668,-0.2698,18.9753,FailureType.omission,0.0937,FailureType.no_failure,0.5768,0.0000,18.9753,FailureType.omission,0.0937,FailureType.no_failure,0.5768,0.0000,0.0937,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.1462,0.3164,9.8441,100.0000,100.0000,0.0000,9.5731,-0.2709,18.9983,FailureType.omission,0.0864,FailureType.no_failure,0.5763,0.0000,18.9983,FailureType.omission,0.0864,FailureType.no_failure,0.5763,0.0000,0.0864,0.0000,0.5763,0.0000,70.0,PA
Distance,2.75,-5,19.1583,0.3407,9.8508,100.0000,100.0000,0.0000,9.5792,-0.2716,19.0241,FailureType.omission,0.0949,FailureType.no_failure,0.5756,0.0000,19.0241,FailureType.omission,0.0949,FailureType.no_failure,0.5756,0.0000,0.0949,0.0000,0.5756,0.0000,70.0,PA
Distance,2.75,-5,19.1706,0.3130,9.8568,100.0000,100.0000,0.0000,9.5853,-0.2715,19.0499,FailureType.omission,0.0854,FailureType.no_failure,0.5765,0.0000,19.0499,FailureType.omission,0.0854,FailureType.no_failure,0.5765,0.0000,0.0854,0.0000,0.5765,0.0000,70.0,PA
Distance,2.75,-5,19.1829,0.3403,9.8622,100.0000,100.0000,0.0000,9.5914,-0.2708,19.0744,FailureType.omission,0.0764,FailureType.no_failure,0.5769,0.0000,19.0744,FailureType.omission,0.0764,FailureType.no_failure,0.5769,0.0000,0.0764,0.0000,0.5769,0.0000,70.0,PA
Distance,2.75,-5,19.1952,0.3280,9.8671,100.0000,100.0000,0.0000,9.5976,-0.2695,19.0981,FailureType.omission,0.0937,FailureType.no_failure,0.5769,0.0000,19.0981,FailureType.omission,0.0937,FailureType.no_failure,0.5769,0.0000,0.0937,0.0000,0.5769,0.0000,70.0,PA
Distance,2.75,-5,19.2071,0.3239,9.8713,100.0000,100.0000,0.0000,9.6036,-0.2678,19.1223,FailureType.omission,0.0877,FailureType.no_failure,0.5765,0.0000,19.1223,FailureType.omission,0.0877,FailureType.no_failure,0.5765,0.0000,0.0877,0.0000,0.5765,0.0000,70.0,PA
Distance,2.75,-5,19.2191,0.3282,9.8749,100.0000,100.0000,0.0000,9.6096,-0.2653,19.1481,FailureType.omission,0.0794,FailureType.no_failure,0.5773,0.0000,19.1481,FailureType.omission,0.0794,FailureType.no_failure,0.5773,0.0000,0.0794,0.0000,0.5773,0.0000,70.0,PA
Distance,2.75,-5,19.2312,0.3219,9.8779,100.0000,100.0000,0.0000,9.6156,-0.2623,19.1711,FailureType.omission,0.0909,FailureType.no_failure,0.5775,0.0000,19.1711,FailureType.omission,0.0909,FailureType.no_failure,0.5775,0.0000,0.0909,0.0000,0.5775,0.0000,70.0,PA
Distance,2.75,-5,19.2432,0.3321,9.8804,100.0000,100.0000,0.0000,9.6216,-0.2587,19.1936,FailureType.omission,0.0876,FailureType.no_failure,0.5771,0.0000,19.1936,FailureType.omission,0.0876,FailureType.no_failure,0.5771,0.0000,0.0876,0.0000,0.5771,0.0000,70.0,PA
Distance,2.75,-5,19.2548,0.3131,9.8822,100.0000,100.0000,0.0000,9.6274,-0.2548,19.2174,FailureType.omission,0.0785,FailureType.no_failure,0.5779,0.0000,19.2174,FailureType.omission,0.0785,FailureType.no_failure,0.5779,0.0000,0.0785,0.0000,0.5779,0.0000,70.0,PA
Distance,2.75,-5,19.2665,0.3279,9.8835,100.0000,100.0000,0.0000,9.6333,-0.2503,19.2404,FailureType.omission,0.0864,FailureType.no_failure,0.5779,0.0000,19.2404,FailureType.omission,0.0864,FailureType.no_failure,0.5779,0.0000,0.0864,0.0000,0.5779,0.0000,70.0,PA
Distance,2.75,-5,19.2783,0.3132,9.8843,100.0000,100.0000,0.0000,9.6391,-0.2452,19.2624,FailureType.omission,0.0957,FailureType.no_failure,0.5771,0.0000,19.2624,FailureType.omission,0.0957,FailureType.no_failure,0.5771,0.0000,0.0957,0.0000,0.5771,0.0000,70.0,PA
Distance,2.75,-5,19.2896,0.3211,9.8845,100.0000,100.0000,0.0000,9.6448,-0.2397,19.2864,FailureType.omission,0.0884,FailureType.no_failure,0.5760,0.0000,19.2864,FailureType.omission,0.0884,FailureType.no_failure,0.5760,0.0000,0.0884,0.0000,0.5760,0.0000,70.0,PA
Distance,2.75,-5,19.3010,0.3151,9.8840,100.0000,100.0000,0.0000,9.6505,-0.2335,19.3105,FailureType.omission,0.0918,FailureType.no_failure,0.5764,0.0000,19.3105,FailureType.omission,0.0918,FailureType.no_failure,0.5764,0.0000,0.0918,0.0000,0.5764,0.0000,70.0,PA
Distance,2.75,-5,19.3125,0.3156,9.8830,100.0000,100.0000,0.0000,9.6562,-0.2267,19.3331,FailureType.omission,0.0922,FailureType.no_failure,0.5764,0.0000,19.3331,FailureType.omission,0.0922,FailureType.no_failure,0.5764,0.0000,0.0922,0.0000,0.5764,0.0000,70.0,PA
Distance,2.75,-5,19.3240,0.3269,9.8814,100.0000,100.0000,0.0000,9.6620,-0.2194,19.3550,FailureType.omission,0.0810,FailureType.no_failure,0.5762,0.0000,19.3550,FailureType.omission,0.0810,FailureType.no_failure,0.5762,0.0000,0.0810,0.0000,0.5762,0.0000,70.0,PA
Distance,2.75,-5,19.3351,0.3138,9.8792,100.0000,100.0000,0.0000,9.6675,-0.2117,19.3789,FailureType.omission,0.0933,FailureType.no_failure,0.5758,0.0000,19.3789,FailureType.omission,0.0933,FailureType.no_failure,0.5758,0.0000,0.0933,0.0000,0.5758,0.0000,70.0,PA
Distance,2.75,-5,19.3462,0.3053,9.8765,100.0000,100.0000,0.0000,9.6731,-0.2033,19.4018,FailureType.omission,0.0855,FailureType.no_failure,0.5769,0.0000,19.4018,FailureType.omission,0.0855,FailureType.no_failure,0.5769,0.0000,0.0855,0.0000,0.5769,0.0000,70.0,PA
Distance,2.75,-5,19.3575,0.3206,9.8731,100.0000,100.0000,0.0000,9.6787,-0.1944,19.4238,FailureType.omission,0.0732,FailureType.no_failure,0.5774,0.0000,19.4238,FailureType.omission,0.0732,FailureType.no_failure,0.5774,0.0000,0.0732,0.0000,0.5774,0.0000,70.0,PA
Distance,2.75,-5,19.3687,0.3110,9.8693,100.0000,100.0000,0.0000,9.6844,-0.1849,19.4455,FailureType.omission,0.0990,FailureType.no_failure,0.5773,0.0000,19.4455,FailureType.omission,0.0990,FailureType.no_failure,0.5773,0.0000,0.0990,0.0000,0.5773,0.0000,70.0,PA
Distance,2.75,-5,19.3795,0.3062,9.8649,100.0000,100.0000,0.0000,9.6898,-0.1751,19.4675,FailureType.omission,0.0830,FailureType.no_failure,0.5767,0.0000,19.4675,FailureType.omission,0.0830,FailureType.no_failure,0.5767,0.0000,0.0830,0.0000,0.5767,0.0000,70.0,PA
Distance,2.75,-5,19.3904,0.3148,9.8599,100.0000,100.0000,0.0000,9.6952,-0.1647,19.4905,FailureType.omission,0.0784,FailureType.no_failure,0.5773,0.0000,19.4905,FailureType.omission,0.0784,FailureType.no_failure,0.5773,0.0000,0.0784,0.0000,0.5773,0.0000,70.0,PA
Distance,2.75,-5,19.4014,0.3101,9.8544,100.0000,100.0000,0.0000,9.7007,-0.1537,19.5121,FailureType.omission,0.0891,FailureType.no_failure,0.5773,0.0000,19.5121,FailureType.omission,0.0891,FailureType.no_failure,0.5773,0.0000,0.0891,0.0000,0.5773,0.0000,70.0,PA
Distance,2.75,-5,19.4123,0.3004,9.8484,100.0000,100.0000,0.0000,9.7062,-0.1422,19.5315,FailureType.omission,0.0967,FailureType.no_failure,0.5768,0.0000,19.5315,FailureType.omission,0.0967,FailureType.no_failure,0.5768,0.0000,0.0967,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.4228,0.2977,9.8419,100.0000,100.0000,0.0000,9.7114,-0.1305,19.5531,FailureType.omission,0.0848,FailureType.no_failure,0.5759,0.0000,19.5531,FailureType.omission,0.0848,FailureType.no_failure,0.5759,0.0000,0.0848,0.0000,0.5759,0.0000,70.0,PA
Distance,2.75,-5,19.4334,0.3156,9.8348,100.0000,100.0000,0.0000,9.7167,-0.1181,19.5758,FailureType.omission,0.0823,FailureType.no_failure,0.5766,0.0000,19.5758,FailureType.omission,0.0823,FailureType.no_failure,0.5766,0.0000,0.0823,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.4441,0.2975,9.8272,100.0000,100.0000,0.0000,9.7220,-0.1052,19.5958,FailureType.omission,0.0901,FailureType.no_failure,0.5769,0.0000,19.5958,FailureType.omission,0.0901,FailureType.no_failure,0.5769,0.0000,0.0901,0.0000,0.5769,0.0000,70.0,PA
Distance,2.75,-5,19.4547,0.3070,9.8191,100.0000,100.0000,0.0370,9.7274,-0.0918,19.6157,FailureType.omission,0.0847,FailureType.no_failure,0.5768,0.0000,19.6157,FailureType.omission,0.0847,FailureType.no_failure,0.5768,0.0000,0.0847,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.4649,0.2953,9.8105,100.0000,100.0000,0.0736,9.7324,-0.0781,19.6370,FailureType.omission,0.0774,FailureType.no_failure,0.5779,0.0000,19.6370,FailureType.omission,0.0774,FailureType.no_failure,0.5779,0.0000,0.0774,0.0000,0.5779,0.0000,70.0,PA
Distance,2.75,-5,19.4752,0.2945,9.8015,100.0000,100.0000,0.1106,9.7376,-0.0639,19.6568,FailureType.omission,0.0880,FailureType.no_failure,0.5782,0.0000,19.6568,FailureType.omission,0.0880,FailureType.no_failure,0.5782,0.0000,0.0880,0.0000,0.5782,0.0000,70.0,PA
Distance,2.75,-5,19.4855,0.3001,9.7919,100.0000,100.0000,0.1477,9.7427,-0.0492,19.6765,FailureType.omission,0.0960,FailureType.no_failure,0.5777,0.0000,19.6765,FailureType.omission,0.0960,FailureType.no_failure,0.5777,0.0000,0.0960,0.0000,0.5777,0.0000,70.0,PA
Distance,2.75,-5,19.4953,0.2968,9.7818,100.0000,100.0000,0.1832,9.7477,-0.0341,19.6976,FailureType.omission,0.0906,FailureType.no_failure,0.5766,0.0000,19.6976,FailureType.omission,0.0906,FailureType.no_failure,0.5766,0.0000,0.0906,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.5053,0.2823,9.7711,100.0000,100.0000,0.2191,9.7526,-0.0185,19.7188,FailureType.omission,0.0914,FailureType.no_failure,0.5768,0.0000,19.7188,FailureType.omission,0.0914,FailureType.no_failure,0.5768,0.0000,0.0914,0.0000,0.5768,0.0000,70.0,PA
Distance,2.75,-5,19.5153,0.3026,9.7599,100.0000,100.0000,0.2552,9.7577,-0.0023,19.7389,FailureType.omission,0.0851,FailureType.no_failure,0.5766,0.0000,19.7389,FailureType.omission,0.0851,FailureType.no_failure,0.5766,0.0000,0.0851,0.0000,0.5766,0.0000,70.0,PA
Distance,2.75,-5,19.5254,0.2879,9.7483,100.0000,100.0000,0.2914,9.7627,0.0144,19.7576,FailureType.omission,0.0891,FailureType.no_failure,0.5761,0.0000,19.7576,FailureType.omission,0.0891,FailureType.no_failure,0.5761,0.0000,0.0891,0.0000,0.5761,0.0000,70.0,PA
Distance,2.75,-5,19.5350,0.2962,9.7362,100.0000,100.0000,0.3259,9.7675,0.0313,19.7779,FailureType.omission,0.0969,FailureType.no_failure,0.5755,0.0000,19.7779,FailureType.omission,0.0969,FailureType.no_failure,0.5755,0.0000,0.0969,0.0000,0.5755,0.0000,70.0,PA
Distance,2.75,-5,19.5447,0.2846,9.7235,100.0000,100.0000,0.3609,9.7723,0.0489,19.7990,FailureType.omission,0.0781,FailureType.no_failure,0.5756,0.0000,19.7990,FailureType.omission,0.0781,FailureType.no_failure,0.5756,0.0000,0.0781,0.0000,0.5756,0.0000,70.0,PA
Distance,2.75,-5,19.5545,0.2847,9.7103,100.0000,100.0000,0.3960,9.7772,0.0670,19.8185,FailureType.omission,0.0921,FailureType.no_failure,0.5739,0.0000,19.8185,FailureType.omission,0.0921,FailureType.no_failure,0.5739,0.0000,0.0921,0.0000,0.5739,0.0000,70.0,PA
Distance,2.75,-5,19.5642,0.2887,9.6965,100.0000,100.0000,0.4313,9.7821,0.0857,19.8403,FailureType.omission,0.1052,FailureType.no_failure,0.5703,0.0000,19.8403,FailureType.omission,0.1052,FailureType.no_failure,0.5703,0.0000,0.1052,0.0000,0.5703,0.0000,70.0,PA
Distance,2.75,-5,19.5736,0.2928,9.6818,100.0000,100.0000,0.4648,9.7868,0.1049,19.8661,FailureType.omission,0.0888,FailureType.no_failure,0.5652,0.0000,19.8661,FailureType.omission,0.0888,FailureType.no_failure,0.5652,0.0000,0.0888,0.0000,0.5652,0.0000,70.0,PA
Distance,2.75,-5,19.5774,0.2358,9.6663,100.0000,100.0000,0.4785,9.7887,0.1224,19.8877,FailureType.omission,0.0994,FailureType.no_failure,0.5601,0.0000,19.8877,FailureType.omission,0.0994,FailureType.no_failure,0.5601,0.0000,0.0994,0.0000,0.5601,0.0000,70.0,PA
Distance,2.75,-5,19.5467,-0.2022,9.6509,100.0000,100.0000,0.3681,9.7734,0.1224,19.8543,FailureType.omission,0.0832,FailureType.no_failure,0.5558,0.0000,19.8543,FailureType.omission,0.0832,FailureType.no_failure,0.5558,0.0000,0.0832,0.0000,0.5558,0.0000,70.0,PA
Distance,2.75,-5,19.4777,-1.0019,9.6376,100.0000,100.0000,0.1196,9.7388,0.1012,19.7448,FailureType.omission,0.0599,FailureType.no_failure,0.5532,0.0000,19.7448,FailureType.omission,0.0599,FailureType.no_failure,0.5532,0.0000,0.0599,0.0000,0.5532,0.0000,70.0,PA
Distance,2.75,-5,19.3828,-1.6251,9.6277,100.0000,100.0000,0.0000,9.6914,0.0637,19.5798,FailureType.omission,0.0426,FailureType.no_failure,0.5528,0.0000,19.5798,FailureType.omission,0.0426,FailureType.no_failure,0.5528,0.0000,0.0426,0.0000,0.5528,0.0000,70.0,PA
Distance,2.75,-5,19.2708,-2.0211,9.6224,100.0000,100.0000,0.0000,9.6354,0.0130,19.3766,FailureType.omission,0.0173,FailureType.no_failure,0.5545,0.0000,19.3766,FailureType.omission,0.0173,FailureType.no_failure,0.5545,0.0000,0.0173,0.0000,0.5545,0.0000,70.0,PA
Distance,2.75,-5,19.1504,-2.2752,9.6224,100.0000,100.0000,0.0000,9.5752,-0.0472,19.1506,FailureType.omission,0.0080,FailureType.no_failure,0.5575,0.0000,19.1506,FailureType.omission,0.0080,FailureType.no_failure,0.5575,0.0000,0.0080,0.0000,0.5575,0.0000,70.0,PA
Distance,2.75,-5,19.0422,-2.2065,9.6277,100.0000,100.0000,0.0000,9.5211,-0.1065,18.9376,FailureType.omission,-0.0064,FailureType.no_failure,0.5607,0.0000,18.9376,FailureType.omission,-0.0064,FailureType.no_failure,0.5607,0.0000,0.0000,-0.0064,0.5607,0.0000,70.0,PA
Distance,2.75,-5,18.9641,-1.7170,9.6371,100.0000,100.0000,0.0000,9.4820,-0.1550,18.7762,FailureType.omission,-0.0099,FailureType.no_failure,0.5632,0.0000,18.7762,FailureType.omission,-0.0099,FailureType.no_failure,0.5632,0.0000,0.0000,-0.0099,0.5632,0.0000,70.0,PA
Distance,2.75,-5,18.9128,-1.1421,9.6494,100.0000,100.0000,0.0000,9.4564,-0.1930,18.6651,FailureType.omission,-0.0089,FailureType.no_failure,0.5643,0.0000,18.6651,FailureType.omission,-0.0089,FailureType.no_failure,0.5643,0.0000,0.0000,-0.0089,0.5643,0.0000,70.0,PA
Distance,2.75,-5,18.8807,-0.7033,9.6639,100.0000,100.0000,0.0000,9.4404,-0.2235,18.5918,FailureType.omission,-0.0003,FailureType.no_failure,0.5638,0.0000,18.5918,FailureType.omission,-0.0003,FailureType.no_failure,0.5638,0.0000,0.0000,-0.0003,0.5638,0.0000,70.0,PA
Distance,2.75,-5,18.8617,-0.3841,9.6798,100.0000,100.0000,0.0000,9.4309,-0.2490,18.5426,FailureType.omission,0.0158,FailureType.no_failure,0.5621,0.0000,18.5426,FailureType.omission,0.0158,FailureType.no_failure,0.5621,0.0000,0.0158,0.0000,0.5621,0.0000,70.0,PA
Distance,2.75,-5,18.8523,-0.1849,9.6970,100.0000,100.0000,0.0000,9.4262,-0.2709,18.5087,FailureType.omission,0.0074,FailureType.no_failure,0.5599,0.0000,18.5087,FailureType.omission,0.0074,FailureType.no_failure,0.5599,0.0000,0.0074,0.0000,0.5599,0.0000,70.0,PA
Distance,2.75,-5,18.8498,-0.0235,9.7152,100.0000,100.0000,0.0000,9.4249,-0.2903,18.4855,FailureType.omission,0.0216,FailureType.no_failure,0.5578,0.0000,18.4855,FailureType.omission,0.0216,FailureType.no_failure,0.5578,0.0000,0.0216,0.0000,0.5578,0.0000,70.0,PA
Distance,2.75,-5,18.8522,0.0837,9.7344,100.0000,100.0000,0.0000,9.4261,-0.3083,18.4685,FailureType.omission,-0.0013,FailureType.no_failure,0.5566,0.0000,18.4685,FailureType.omission,-0.0013,FailureType.no_failure,0.5566,0.0000,0.0000,-0.0013,0.5566,0.0000,70.0,PA
Distance,2.75,-5,18.8579,0.1724,9.7546,100.0000,100.0000,0.0000,9.4290,-0.3256,18.4550,FailureType.omission,0.0036,FailureType.no_failure,0.5565,0.0000,18.4550,FailureType.omission,0.0036,FailureType.no_failure,0.5565,0.0000,0.0036,0.0000,0.5565,0.0000,70.0,PA
Distance,2.75,-5,18.8667,0.2190,9.7757,100.0000,100.0000,0.0000,9.4334,-0.3424,18.4441,FailureType.omission,0.0007,FailureType.no_failure,0.5575,0.0000,18.4441,FailureType.omission,0.0007,FailureType.no_failure,0.5575,0.0000,0.0007,0.0000,0.5575,0.0000,70.0,PA
Distance,2.75,-5,18.8778,0.2630,9.7977,100.0000,100.0000,0.0000,9.4389,-0.3588,18.4379,FailureType.omission,0.0009,FailureType.no_failure,0.5592,0.0000,18.4379,FailureType.omission,0.0009,FailureType.no_failure,0.5592,0.0000,0.0009,0.0000,0.5592,0.0000,70.0,PA
